Time (s),[o],[so],[bcfa],[ofa]
0.0,2.81260547270523e-07,0.0,0.00100531722303704,0.0
603.0150753768844,2.812605295686749e-07,3.507554925674297e-16,0.0010053172230196886,1.7351092536126357e-14
1206.0301507537688,2.81260511866832e-07,7.013968918143317e-16,0.0010053172230023374,3.470229407755573e-14
1809.0452261306532,2.8126049416498906e-07,1.0520382910612336e-15,0.0010053172229849863,5.2053495618985085e-14
2412.0603015075376,2.812604764631461e-07,1.4026796903081354e-15,0.0010053172229676352,6.940469716041445e-14
3015.075376884422,2.812604587613032e-07,1.7533210895550375e-15,0.0010053172229502838,8.675589870184381e-14
3618.0904522613064,2.8126044105946026e-07,2.1039624888019395e-15,0.0010053172229329327,1.0410710024327318e-13
4221.10552763819,2.8126042335761733e-07,2.454603888048841e-15,0.0010053172229155815,1.2145830178470253e-13
4824.120603015075,2.812604056558225e-07,2.805244333511686e-15,0.0010053172228982302,1.3880945611442799e-13
5427.13567839196,2.8126038795405386e-07,3.1558842615730316e-15,0.001005317222880879,1.5616058483310846e-13
6030.150753768844,2.8126037025228525e-07,3.5065241896343772e-15,0.001005317222863528,1.7351171355178894e-13
6633.165829145728,2.812603525505166e-07,3.85716411769572e-15,0.0010053172228461768,1.9086284227046962e-13
7236.180904522613,2.8126033484874794e-07,4.207804045757065e-15,0.0010053172228288256,2.082139709891501e-13
7839.195979899498,2.812603171469793e-07,4.558443973818411e-15,0.0010053172228114745,2.2556509970783057e-13
8442.21105527638,2.812602994452106e-07,4.909083901879757e-15,0.0010053172227941234,2.4291622842651125e-13
9045.226130653265,2.81260281743442e-07,5.259723829941102e-15,0.0010053172227767722,2.6026735714519173e-13
9648.24120603015,2.8126026404167336e-07,5.610363758002448e-15,0.001005317222759421,2.776184858638722e-13
10251.256281407035,2.812602463399047e-07,5.9610036860637905e-15,0.00100531722274207,2.949696145825527e-13
10854.27135678392,2.8126022863813604e-07,6.3116436141251425e-15,0.0010053172227247188,3.1232074330123357e-13
