Time (s),[o],[so],[bcfa],[ofa]
0.0,127034295442.329,0.0,2.4218180237353e-20,0.0
0.010000833402783566,1.5567301393181408e-20,127034295442.32896,1.1197699259074754e-14,-1.1197674935010377e-14
0.02000166680556713,-1.6771420345373648e-19,127034295442.32896,-1.2065422286756242e-13,1.2065424737305992e-13
0.0300025002083507,-1.2714718621632551e-20,127034295442.32896,-9.146825151584468e-15,9.146849716552447e-15
0.04000333361113426,-1.654830292617514e-21,127034295442.32896,-1.1902864838337675e-15,1.1903113363438285e-15
0.05000416701391783,9.838276768905574e-20,127034295442.32896,7.077826647569252e-14,-7.077824089034519e-14
0.0600050004167014,5.474374920889368e-20,127034295442.32896,3.938358793177723e-14,-3.938356223769103e-14
0.07000583381948496,1.110473072873154e-20,127034295442.32896,7.988909387861887e-15,-7.988883585036826e-15
0.08000666722226853,1.0350929688966127e-20,127034295442.32896,7.446627232234858e-15,-7.446601666022605e-15
0.0900075006250521,2.4234805981269773e-20,127034295442.32896,1.743495329564079e-14,-1.7434928083917534e-14
0.10000833402783565,2.028213348571266e-20,127034295442.32896,1.4591328673138082e-14,-1.4591303603572186e-14
0.11000916743061923,-6.603329622791917e-21,127034295442.32896,-4.7505794309699424e-15,4.7506046313772804e-15
0.1200100008334028,-3.3488792731296517e-20,127034295442.32896,-2.409248753507798e-14,2.4092512866326772e-14
0.13001083423618637,-6.037425583980113e-20,127034295442.32896,-4.3434395639186023e-14,4.343442110127627e-14
0.1400116676389699,-8.725971894830573e-20,127034295442.32896,-6.277630374329408e-14,6.277632933622577e-14
0.15001250104175348,-1.021976000501209e-19,127034295442.32896,-7.352289575686983e-14,7.352292243523374e-14
0.16001333444453705,-9.054189067923433e-20,127034295442.32896,-6.513755664270295e-14,6.513758653128005e-14
0.17001416784732062,-7.888618130834776e-20,127034295442.32896,-5.6752217528536083e-14,5.6752250627326366e-14
0.1800150012501042,-6.72304719374612e-20,127034295442.32896,-4.8366878414369215e-14,4.8366914723372683e-14
