time (hr),oxidation,inactivation
0.0502092050209205,0.23236800433959653,0.7598965417765393
0.100418410041841,0.4107484831053267,0.98876153322539
0.1506276150627615,0.5476811779949121,0.9984488049733956
0.200836820083682,0.6527940129352787,0.9996221494540976
0.2510460251046025,0.7334812250197933,0.9998737554594594
0.301255230125523,0.795418881815224,0.9999484612015636
0.3514644351464435,0.842961918553016,0.9999758367256529
0.401673640167364,0.87945651021675,0.9999874634432206
0.4518828451882846,0.9074697187108676,0.9999929723118863
0.502092050209205,0.9289730927906757,0.9999958124140161
0.5523012552301255,0.9454795098114878,0.9999973783664684
0.602510460251046,0.9581496266566826,0.9999982903713557
0.6527196652719666,0.9678755851814264,0.9999988462349545
0.702928870292887,0.9753410270218322,0.9999991982931773
0.7531380753138075,0.9810716908706663,0.9999994287172871
0.803347280334728,0.9854705841402882,0.9999995838803428
0.8535564853556485,0.9888471786856086,0.9999996909927117
0.9037656903765692,0.9914390707641069,0.9999997665720481
0.9539748953974896,0.9934286075094542,0.9999998209490103
1.00418410041841,0.994955784911139,0.9999998607579644
1.0543933054393306,0.9961280483411386,0.99999989036134
1.104602510460251,0.9970278813666804,0.9999999126891524
1.1548117154811717,0.9977185948764106,0.999999929747408
1.205020920502092,0.998248788503929,0.9999999429335923
1.2552301255230125,0.9986557660840483,0.9999999532368257
1.3054393305439331,0.9989681630918492,0.9999999613674334
1.3556485355648535,0.9992079597468019,0.9999999678423791
1.405857740585774,0.9993920281437664,0.9999999730425606
1.4560669456066946,0.9995333194643079,0.9999999772518356
1.506276150627615,0.9996417750158967,0.9999999806839923
1.5564853556485356,0.9997250257069259,0.9999999835016352
1.606694560669456,0.9997889291278923,0.9999999858295796
1.6569037656903765,0.9998379815439417,0.9999999877644576
1.707112970711297,0.9998756342731585,0.999999989381687
1.7573221757322175,0.9999045365938429,0.9999999907405724
1.8075313807531384,0.999926722083503,0.9999999918880818
1.8577405857740588,0.9999437517080754,0.9999999928616609
1.9079497907949792,0.9999568236866471,0.9999999936913538
1.9581589958158998,0.9999668577684996,0.9999999944014107
2.00836820083682,0.9999745599012148,0.9999999950115152
2.0585774058577404,0.9999804718851336,0.999999995537731
2.1087866108786613,0.9999850099929724,0.9999999959932346
2.1589958158995817,0.9999884935546152,0.9999999963888864
2.209205020920502,0.9999911675598846,0.999999996733679
2.2594142259414225,0.9999932201242699,0.9999999970350919
2.3096234309623433,0.9999947957159394,0.999999997299372
2.3598326359832638,0.999996005145876,0.9999999975317575
2.410041841004184,0.9999969335138362,0.9999999977366577
2.4602510460251046,0.9999976461380665,0.9999999979177984
2.510460251046025,0.999998193149864,0.9999999980783377
2.560669456066946,0.9999986129815881,0.9999999982209633
2.6108786610878663,0.999998935183694,0.9999999983479684
2.6610878661087867,0.9999991825167881,0.9999999984613164
2.711297071129707,0.999999372430672,0.9999999985626932
2.7615062761506275,0.9999995182494351,0.9999999986535512
2.811715481171548,0.9999996301814444,0.9999999987351439
2.8619246861924688,0.9999997160935169,0.9999999988085571
2.912133891213389,0.9999997820464359,0.9999999988747335
2.9623430962343096,0.9999998326850749,0.9999999989344934
3.01255230125523,0.999999871561491,0.9999999989885521
3.0627615062761504,0.9999999013910673,0.9999999990375356
3.1129707112970713,0.9999999242592963,0.9999999990819921
3.1631799163179917,0.9999999417510891,0.999999999122403
3.213389121338912,0.9999999551847097,0.9999999991591922
3.2635983263598325,0.9999999654639495,0.9999999991927336
3.313807531380753,0.9999999734113424,0.9999999992233575
3.3640167364016738,0.9999999795469335,0.9999999992513561
3.414225941422594,0.9999999842850673,0.9999999992769887
3.4644351464435146,0.9999999879363017,0.9999999993004859
3.514644351464435,0.9999999907379473,0.9999999993220526
3.5648535564853554,0.9999999928039881,0.9999999993418719
3.6150627615062767,0.9999999942490496,0.9999999993601068
3.665271966527197,0.9999999952689491,0.9999999993769036
3.7154811715481175,0.9999999961748721,0.999999999392393
3.765690376569038,0.9999999967923079,0.9999999994066926
3.8158995815899583,0.9999999973590469,0.9999999994199076
3.8661087866108788,0.9999999979263133,0.9999999994321332
3.9163179916317996,0.999999998431572,0.9999999994434547
3.96652719665272,0.9999999988405527,0.9999999994539497
4.01673640167364,0.9999999992127513,0.9999999994636873
4.066945606694561,0.9999999994631504,0.9999999994727311
4.117154811715481,0.9999999996141608,0.9999999994811379
4.167364016736402,0.9999999996979075,0.9999999994889598
4.2175732217573225,0.9999999997382438,0.9999999994962436
4.2677824267782425,0.9999999997337484,0.9999999995030321
4.317991631799163,0.9999999997583912,0.9999999995093644
4.368200836820083,0.9999999997765897,0.9999999995152756
4.418410041841004,0.9999999998131903,0.9999999995207984
4.468619246861925,0.9999999998671518,0.9999999995259622
4.518828451882845,0.9999999999254356,0.999999999530794
4.569037656903767,0.9999999999622645,0.9999999995353185
4.619246861924687,0.9999999999974134,0.9999999995395582
4.6694560669456076,1.0000000000106324,0.9999999995435339
4.7196652719665275,1.000000000006623,0.9999999995472646
4.769874476987448,0.9999999999954923,0.9999999995507678
4.820083682008368,0.9999999999748752,0.9999999995540595
4.870292887029289,0.999999999927215,0.9999999995571547
4.920502092050209,0.9999999998804052,0.9999999995600666
4.97071129707113,0.9999999998666451,0.999999999562808
5.02092050209205,0.999999999827941,0.9999999995653905
5.071129707112971,0.9999999997795962,0.9999999995678247
5.121338912133892,0.99999999975527,0.9999999995701203
5.1715481171548126,0.9999999997753614,0.9999999995722867
5.2217573221757325,0.9999999997682617,0.999999999574332
5.271966527196653,0.9999999997739336,0.9999999995762645
5.322175732217573,0.9999999997970097,0.999999999578091
5.372384937238494,0.9999999998331388,0.9999999995798184
5.422594142259414,0.9999999998670064,0.9999999995814529
5.472803347280335,0.9999999999009566,0.9999999995830005
5.523012552301255,0.9999999999283512,0.9999999995844661
5.573221757322176,0.999999999953921,0.9999999995858551
5.623430962343096,0.999999999975959,0.9999999995871719
5.6736401673640176,0.9999999999902272,0.999999999588421
5.7238493723849375,0.9999999999956546,0.9999999995896065
5.774058577405858,0.9999999999959176,0.9999999995907319
5.824267782426778,0.9999999999921,0.9999999995918011
5.874476987447699,0.9999999999883236,0.9999999995928169
5.924686192468619,0.999999999981406,0.9999999995937828
5.97489539748954,0.999999999958659,0.9999999995947014
6.02510460251046,0.9999999999312479,0.9999999995955755
6.075313807531381,0.9999999999037663,0.9999999995964076
6.125523012552301,0.9999999998832205,0.9999999995972
6.1757322175732225,0.9999999998794236,0.9999999995979548
6.2259414225941425,0.999999999878692,0.9999999995986742
6.276150627615063,0.9999999998487843,0.99999999959936
6.326359832635983,0.999999999820384,0.9999999996000143
6.376569037656904,0.9999999997982304,0.9999999996006385
6.426778242677824,0.9999999997888384,0.9999999996012343
6.476987447698745,0.9999999998007422,0.9999999996018031
6.527196652719665,0.999999999820123,0.9999999996023466
6.577405857740586,0.9999999998173955,0.9999999996028658
6.627615062761506,0.999999999818568,0.9999999996033622
6.677824267782427,0.9999999998247878,0.9999999996038368
6.7280334728033475,0.9999999998375392,0.9999999996042906
6.778242677824268,0.9999999998586933,0.9999999996047251
6.828451882845188,0.9999999998834259,0.9999999996051406
6.878661087866109,0.9999999999024369,0.9999999996055388
6.928870292887029,0.9999999999218759,0.9999999996059199
6.97907949790795,0.9999999999405498,0.9999999996062852
7.02928870292887,0.999999999957061,0.9999999996066351
7.079497907949791,0.9999999999698007,0.9999999996069706
7.129707112970711,0.9999999999837582,0.9999999996072925
7.179916317991632,1.0000000000056288,0.999999999607601
7.230125523012553,1.0000000000273404,0.9999999996078971
7.280334728033473,1.0000000000479792,0.9999999996081813
7.330543933054394,1.0000000000664748,0.9999999996084542
7.380753138075314,1.0000000000815994,0.9999999996087162
7.430962343096235,1.0000000000919678,0.9999999996089678
7.481171548117155,1.0000000000960378,0.9999999996092097
7.531380753138076,1.0000000000921103,0.9999999996094421
7.581589958158996,1.0000000000783282,0.9999999996096653
7.631799163179917,1.000000000083314,0.9999999996098804
7.682008368200837,1.000000000089217,0.9999999996100869
7.7322175732217575,1.000000000093628,0.9999999996102857
7.782426778242678,1.0000000000962608,0.9999999996104771
7.832635983263599,1.0000000000967946,0.9999999996106611
7.882845188284519,1.0000000000948732,0.9999999996108385
7.93305439330544,1.0000000000901064,0.9999999996110093
7.98326359832636,1.0000000000820686,0.9999999996111737
8.03347280334728,1.0000000000702995,0.9999999996113321
8.083682008368202,1.000000000059075,0.9999999996114848
8.133891213389122,1.0000000000526912,0.999999999611632
8.184100418410042,1.0000000000460134,0.999999999611774
8.234309623430962,1.000000000039223,0.9999999996119108
8.284518828451883,1.0000000000325149,0.9999999996120428
8.334728033472803,1.0000000000260976,0.9999999996121701
8.384937238493725,1.000000000020193,0.9999999996122931
8.435146443514645,1.0000000000150366,0.9999999996124117
8.485355648535565,1.0000000000108773,0.9999999996125262
8.535564853556485,1.0000000000079776,0.9999999996126369
8.585774058577407,1.0000000000033222,0.9999999996127437
8.635983263598327,0.9999999999989445,0.9999999996128468
8.686192468619247,0.9999999999951356,0.9999999996129465
8.736401673640167,0.99999999999198,0.9999999996130429
8.786610878661088,0.9999999999895618,0.9999999996131359
8.836820083682008,0.9999999999879647,0.9999999996132259
8.88702928870293,0.9999999999872716,0.9999999996133131
8.93723849372385,0.9999999999875656,0.9999999996133973
8.98744769874477,0.999999999988929,0.9999999996134786
9.03765690376569,0.9999999999904492,0.9999999996135575
