Time (s),[ps],[e_ps],[so],[fa],[ofa]
78391.95979899497,29727.658931984002,1.6413012732915562,207600.1565176041,2.952621144643643e-13,0.0010053172228617017
78994.97487437185,29256.398760490312,1.6152824091322933,208071.44270796195,1.0067023052600396e-13,0.0010053172230543783
79597.98994974873,28792.6063994293,1.5896758521378795,208535.26067557995,-3.262777581959625e-14,0.0010053172231870432
80201.00502512562,28336.16768996817,1.5644752994562117,208991.72458559377,-1.011002004867168e-13,0.0010053172232552018
80804.02010050252,27886.964868566236,1.539674249214751,209440.95220804596,-7.278732672336499e-14,0.0010053172232266845
81407.0351758794,27444.881435932268,1.5152662693417527,209883.0600486598,1.528238431943587e-14,0.001005317223138605
82010.05025125628,27009.808720318502,1.4912453599339486,210318.15678518297,-1.8056630962989507e-14,0.0010053172231713604
82613.06532663316,26581.629689226367,1.4676050594805496,210746.35945657556,-1.3472812226271223e-13,0.0010053172232867599
83216.08040201005,26160.24219702778,1.4443397283935275,211167.77021410526,-2.1237421550691123e-14,0.0010053172231694854
83819.09547738693,25745.53216012069,1.4214430679743624,211582.50314767275,2.96800241011651e-13,0.0010053172228447955
84422.11055276381,25337.397674446667,1.3989094519723886,211990.66016696277,3.62289529028674e-13,0.001005317222774796
85025.1256281407,24935.733210225266,1.376733053956288,212392.3468075822,-6.448677180888474e-14,0.0010053172232018315
85628.14070351758,24540.434781285396,1.3549081327193484,212787.66706144327,-6.662094099221652e-13,0.0010053172238070974
86231.15577889446,24151.40507343691,1.3334293154232786,213176.71824810907,-6.915984667014636e-13,0.0010053172238356294
86834.17085427136,23768.539546093576,1.3122908302514122,213559.60491393757,-2.7276423525923715e-13,0.0010053172234209561
87437.18592964824,23391.746790156336,1.2914876303929312,213936.41847307465,-3.488598385854291e-13,0.0010053172235056926
88040.20100502513,23020.924781296515,1.271014082956899,214307.2609554819,-7.816567845388091e-13,0.0010053172239514266
88643.21608040201,22655.982556724954,1.250865165773827,214672.22332897066,-9.710340177041978e-13,0.0010053172241530945
89246.23115577889,22296.82554704832,1.2310356575490935,215031.40016815552,-6.61290247226235e-13,0.0010053172238526505
89849.24623115578,21943.360938160997,1.21152043389971,215384.8842922665,-2.1704376832091147e-13,0.0010053172234149865
90452.26130653266,21595.50158416776,1.1923146833916805,215732.76285201026,-3.8935016991226454e-13,0.0010053172235919192
91055.27638190954,21253.154105337155,1.1734132504131054,216075.12923227384,-1.024152392518582e-12,0.0010053172242283173
91658.29145728642,20916.236698637287,1.1548116185161643,216412.0652406056,-1.0404247965215812e-12,0.0010053172242463436
92261.30653266331,20584.658125014368,1.1365047502784515,216743.66212109677,-5.679521953678075e-13,0.0010053172237753476
92864.32160804019,20258.337190026872,1.1184881628531826,217070.00107267167,-3.599921720858509e-13,0.0010053172235713077
93467.33668341709,19937.189144095704,1.100757177109976,217391.16684958857,-7.012296145718621e-13,0.0010053172239206033
94070.35175879397,19621.131147556312,1.0833072193672235,217707.2422960857,-1.1852422503304328e-12,0.0010053172244144895
94673.36683417085,19310.085158306316,1.0661339808227317,218018.30545857424,-1.0230003665567308e-12,0.0010053172242580793
95276.38190954774,19003.967768011644,1.0492328563979367,218324.43974999335,-3.648478939346205e-13,0.001005317223602478
95879.39698492462,18702.705768469477,1.0325998041762925,218625.71838258774,6.84351392249663e-14,0.0010053172231702509
96482.4120603015,18406.217566421717,1.0162303192918518,218922.22295412037,4.320608745690206e-13,0.0010053172228047787
97085.42713567839,18114.430688409982,1.00012040039423,219214.02594205103,5.566255835243195e-13,0.0010053172226783247
97688.44221105527,17827.269183020144,0.9842658541107494,219501.20330198715,3.10867225362997e-13,0.001005317222923276
98291.45728643215,17544.65911552318,0.9686625984124434,219783.8289727398,7.474953027145401e-15,0.0010053172232248235
98894.47236180904,17266.53059475628,0.9533067745206983,220061.9728493306,3.7182537135493704e-13,0.0010053172228533223
99497.48743718592,16992.809120884544,0.938194269206344,220335.70943570766,1.2540117182332175e-12,0.0010053172219596184
100100.50251256282,16723.42917592635,0.9233214651395765,220605.1042534699,1.3961475040503885e-12,0.001005317221808002
100703.5175879397,16458.31779326272,0.9086843337419961,220870.23027326493,9.397234737814476e-13,0.001005317222256188
101306.53266331658,16197.410285188827,0.8942793035244204,221131.15218636903,4.093871549043058e-13,0.0010053172227810008
101909.54773869347,15940.638583305956,0.8801026163453244,221387.93806493908,-1.0300084076184457e-13,0.001005317223291944
102512.56281407035,15687.936702754156,0.8661506290979668,221640.65389747813,-4.405382743925577e-13,0.001005317223630232
103115.57788944723,15439.242050374485,0.852419885935666,221889.36228060097,-1.91521109337933e-13,0.0010053172233794399
103718.59296482411,15194.488085046454,0.8389067130398395,222134.12975910187,6.224661177970199e-13,0.001005317222561969
104321.608040201,14953.61616977069,0.8256078729883298,222375.0149732177,9.121730433910235e-13,0.0010053172222695898
104924.62311557788,14716.561053034331,0.8125197631634067,222612.08317806388,8.079713322972999e-13,0.00100531722237087
105527.63819095476,14483.264997802098,0.7996391958310566,222845.39211386343,7.751790628632613e-13,0.0010053172223985364
106130.65326633165,14253.666998917472,0.7869628028201999,223075.0027891411,8.784596354194051e-13,0.0010053172222870958
106733.66834170854,14027.708168540525,0.7744873328594578,223300.97409498802,9.345888615998858e-13,0.0010053172222216369
107336.68341708543,13805.332448001385,0.7622096908794722,223523.36209316913,6.998516848837564e-13,0.0010053172224495143
107939.69849246231,13586.480406203582,0.7501265956149902,223742.2262180622,2.7256984746653474e-13,0.0010053172228722638
108542.7135678392,13371.09956318967,0.738235149581848,223957.61895252214,2.946643155591054e-13,0.0010053172228486303
109145.72864321608,13159.131567284074,0.7265321311109721,224169.59865144623,7.415392098672882e-13,0.0010053172224043531
109748.74371859296,12950.524886473713,0.7150146950553937,224378.21684969266,9.678040870851323e-13,0.0010053172221781352
110351.75879396984,12745.224844487877,0.7036798226697439,224583.52822655087,8.282200237872614e-13,0.001005317222313254
110954.77386934673,12543.178888956254,0.6925246124718539,224785.5853372927,5.884267664200779e-13,0.0010053172225445233
111557.78894472361,12344.336812212263,0.6815462924335841,224984.43839235674,6.801532775525108e-13,0.0010053172224411791
112160.80402010049,12148.645534843525,0.6707419319741134,225180.14047408593,9.1634803373188e-13,0.0010053172221894627
112763.81909547739,11956.058086287536,0.6601089377898713,225372.73855563608,4.2639285468204704e-13,0.0010053172226650669
113366.83417085427,11766.522285540359,0.6496444289022919,225562.28482089215,-7.50765552776914e-13,0.0010053172238287554
113969.84924623116,11579.992139835042,0.6393458659931216,225748.82526516035,-1.406717262064093e-12,0.0010053172244772676
114572.86432160804,11396.418643929752,0.6292105434215965,225932.40889638822,-1.25793190090996e-12,0.0010053172243297223
115175.87939698492,11215.754900917487,0.619235871950759,226113.08261407196,-6.023876639216679e-13,0.0010053172236793228
115778.8944723618,11037.955942274404,0.6094193688121,226290.8913892182,6.629299323011863e-14,0.0010053172230106379
116381.90954773869,10862.974362679135,0.599758416698468,226465.88262976558,8.475023243958446e-13,0.0010053172222259986
116984.92462311557,10690.768121557274,0.5902506944971087,226638.09837860963,1.0535810495064442e-12,0.0010053172220178528
117587.93969849245,10521.290556425081,0.580893625913866,226807.58530081043,5.918864690707906e-13,0.0010053172224766998
118190.95477386934,10354.500619313338,0.571684944638961,226974.38444660345,1.175452455808294e-13,0.0010053172229480287
118793.96984924622,10190.35438666693,0.5626222255979167,227138.53974196888,-3.3597000461987827e-13,0.001005317223398489
119396.98492462312,10028.810009865736,0.5537031582760154,227300.09303783742,-5.780034085071296e-13,0.0010053172236369646
120000.0,9869.827211773625,0.5449255189221377,227459.08461356888,-2.429758212323944e-13,0.0010053172232971548
