Time (s),[ps],[e_ps],[b_ps],[mo],[so],[fa],[ofa]
0.0,0.001,0.0,0.0,2.81260547270523e-07,0.0,0.000934945017424448,0.0
612.2448979591836,5.5551958762106525e-08,0.0009999352577179145,9.190323323086517e-09,2.7850685898772714e-07,2.753688282795722e-09,0.0009339180258520855,1.0269915723619969e-06
1224.4897959183672,5.5551448221632884e-08,0.000999926067989389,1.8380562389098878e-08,2.785068840284621e-07,2.7536632420607523e-09,0.0009328921686170509,2.0528488073965133e-06
1836.7346938775509,5.555093768585131e-08,0.0009999168783453207,2.757071699331555e-08,2.785069090689924e-07,2.7536382015304585e-09,0.0009318674465439478,3.077570880499638e-06
2448.9795918367345,5.5550427154761123e-08,0.0009999076887856975,3.676078714776065e-08,2.785069341093181e-07,2.753613161204806e-09,0.0009308438596559877,4.101157768459863e-06
3061.224489795918,5.554991662836283e-08,0.0009998984993105282,4.5950772843407414e-08,2.78506959149439e-07,2.7535881210838474e-09,0.000929821405511292,5.123611913155483e-06
3673.4693877551017,5.554940610665627e-08,0.0009998893099198102,5.514067408316556e-08,2.7850698418935526e-07,2.7535630811675847e-09,0.0009288000843426679,6.1449330817796916e-06
4285.714285714285,5.554889558964154e-08,0.0009998801206135448,6.433049086538734e-08,2.7850700922906675e-07,2.7535380414560996e-09,0.0009277798935081481,7.165123916299465e-06
4897.959183673469,5.554838507731859e-08,0.000999870931391732,7.35202231908997e-08,2.785070342685735e-07,2.753513001949373e-09,0.0009267608331470763,8.184184277371264e-06
5510.204081632653,5.554787456968739e-08,0.00099986174225437,8.270987106026258e-08,2.7850705930787546e-07,2.7534879626474414e-09,0.000925742900716463,9.20211670798452e-06
6122.448979591836,5.5547364066747895e-08,0.000999852553201459,9.189943447417752e-08,2.785070843469726e-07,2.753462923550321e-09,0.0009247260954988708,1.0218921925576654e-05
6734.69387755102,5.554685356849999e-08,0.0009998433642329965,1.0108891343477338e-07,2.785071093858648e-07,2.753437884658083e-09,0.0009237104134947995,1.1234603929648012e-05
7346.938775510203,5.554634307494371e-08,0.0009998341753489836,1.1027830794137752e-07,2.785071344245522e-07,2.7534128459707056e-09,0.0009226958559679351,1.224916145651247e-05
7959.183673469387,5.554583258607904e-08,0.0009998249865494197,1.1946761799414707e-07,2.785071594630347e-07,2.753387807488194e-09,0.0009216824226230474,1.3262594801400046e-05
8571.42857142857,5.554532210190599e-08,0.0009998157978343047,1.286568435932392e-07,2.7850718450131235e-07,2.7533627692105523e-09,0.0009206701131649068,1.4274904259540748e-05
9183.673469387755,5.554481162242446e-08,0.0009998066092036374,1.378459847401515e-07,2.7850720953938503e-07,2.7533377311378034e-09,0.000919658925173616,1.5286092250831515e-05
9795.918367346938,5.554430114763432e-08,0.000999797420657415,1.4703504143738093e-07,2.785072345772529e-07,2.753312693269983e-09,0.0009186488546450755,1.629616277937197e-05
10408.16326530612,5.554379067753563e-08,0.0009997882321956385,1.5622401368383776e-07,2.785072596149158e-07,2.7532876556070808e-09,0.0009176399032605489,1.7305114163898547e-05
11020.408163265305,5.5543280212128363e-08,0.0009997790438183076,1.6541290148006036e-07,2.7850728465237373e-07,2.7532626181491058e-09,0.0009166320701205258,1.831294730392158e-05
11632.65306122449,5.554276975141248e-08,0.000999769855525422,1.7460170482658714e-07,2.785073096896268e-07,2.753237580896069e-09,0.000915625354325496,1.9319663098951405e-05
12244.897959183672,5.5542259295387926e-08,0.0009997606673169798,1.8379042372464453e-07,2.785073347266748e-07,2.753212543848054e-09,0.000914619753948355,2.0325263476092343e-05
12857.142857142855,5.554174884405459e-08,0.00099975147919298,1.9297905817600868e-07,2.7850735976351764e-07,2.753187507005204e-09,0.0009136152662412814,2.132975118316593e-05
13469.38775510204,5.554123839741248e-08,0.000999742291153422,2.021676081805611e-07,2.7850738480015535e-07,2.7531624703674593e-09,0.000912611891285705,2.2333126138742437e-05
14081.632653061224,5.554072795546156e-08,0.0009997331031983054,2.1135607373903921e-07,2.7850740983658797e-07,2.7531374339348504e-09,0.000911609627884971,2.333538953947642e-05
14693.877551020407,5.5540217518201786e-08,0.0009997239153276296,2.2054445485218026e-07,2.785074348728154e-07,2.7531123977074095e-09,0.000910608474842425,2.433654258202242e-05
15306.12244897959,5.553970708563311e-08,0.0009997147275413933,2.2973275152091645e-07,2.7850745990883773e-07,2.753087361685111e-09,0.0009096084307014669,2.5336586722980485e-05
15918.367346938774,5.553919665775547e-08,0.0009997055398395958,2.3892096374634627e-07,2.785074849446549e-07,2.753062325867883e-09,0.0009086094937836713,2.6335523640776096e-05
16530.61224489796,5.553868623456884e-08,0.0009996963522222364,2.481090915290163e-07,2.78507509980267e-07,2.7530372902558114e-09,0.0009076116631470457,2.733335427740165e-05
17142.85714285714,5.553817581607316e-08,0.000999687164689314,2.5729713486972103e-07,2.785075350156739e-07,2.7530122548489113e-09,0.0009066149375184948,2.8330079905952587e-05
17755.102040816324,5.553766540226841e-08,0.0009996779772408284,2.664850937692552e-07,2.785075600508756e-07,2.752987219647198e-09,0.000905619315624923,2.9325701799524376e-05
18367.34693877551,5.553715499315452e-08,0.0009996687898767786,2.7567296822839656e-07,2.7850758508587215e-07,2.7529621846507165e-09,0.0009046247962859547,3.0320221138492664e-05
18979.591836734693,5.553664458873146e-08,0.0009996596025971633,2.848607582479129e-07,2.785076101206633e-07,2.7529371498595304e-09,0.0009036313783775324,3.131363904691495e-05
19591.836734693876,5.553613418899919e-08,0.0009996504154019825,2.940484638286208e-07,2.7850763515524925e-07,2.7529121152736154e-09,0.0009026390605048701,3.2305956919577265e-05
20204.08163265306,5.5535623793957655e-08,0.0009996412282912348,3.0323608497131337e-07,2.785076601896299e-07,2.752887080892989e-09,0.0009016478414031863,3.329717602126109e-05
20816.32653061224,5.553511340360681e-08,0.0009996320412649197,3.124236216767839e-07,2.785076852238052e-07,2.7528620467176685e-09,0.0009006577198076995,3.428729761674788e-05
21428.571428571428,5.5534603017946626e-08,0.0009996228543230363,3.216110739458255e-07,2.785077102577752e-07,2.7528370127476718e-09,0.0008996686944536282,3.52763229708191e-05
22040.81632653061,5.5534092636977044e-08,0.0009996136674655838,3.307984417792313e-07,2.7850773529153986e-07,2.7528119789830164e-09,0.0008986807640761911,3.626425334825622e-05
22653.061224489793,5.553358226069803e-08,0.0009996044806925616,3.3998572517779435e-07,2.7850776032509913e-07,2.7527869454237203e-09,0.0008976939274106067,3.725109001384071e-05
23265.30612244898,5.553307188910953e-08,0.0009995952940039686,3.491729241423079e-07,2.7850778535845305e-07,2.7527619120698006e-09,0.0008967081831920934,3.823683423235401e-05
23877.551020408162,5.5532561522211536e-08,0.0009995861073998048,3.583600386731014e-07,2.7850781039160146e-07,2.7527368789213804e-09,0.0008957235315243029,3.922148590014443e-05
24489.795918367345,5.553205116000399e-08,0.0009995769208800689,3.675470687711461e-07,2.785078354245444e-07,2.7527118459784363e-09,0.0008947399706168656,4.02050468075817e-05
25102.040816326527,5.553154080248684e-08,0.0009995677344447603,3.767340144373665e-07,2.785078604572819e-07,2.752686813240957e-09,0.0008937574988173055,4.118751860714182e-05
25714.28571428571,5.553103044966004e-08,0.0009995585480938778,3.8592087567255057e-07,2.785078854898139e-07,2.7526617807089607e-09,0.0008927761148757618,4.216890254868564e-05
26326.530612244896,5.553052010152355e-08,0.000999549361827421,3.951076524774866e-07,2.785079105221404e-07,2.7526367483824673e-09,0.0008917958175423733,4.314919988207399e-05
26938.77551020408,5.553000975807733e-08,0.000999540175645389,4.042943448529626e-07,2.7850793555426135e-07,2.7526117162614942e-09,0.0008908166055672796,4.412841185716772e-05
27551.020408163262,5.552949941932132e-08,0.000999530989547781,4.1348095279976664e-07,2.785079605861768e-07,2.752586684346061e-09,0.0008898384777006196,4.510653972382768e-05
28163.26530612245,5.55289890852555e-08,0.000999521803534596,4.226674763186868e-07,2.785079856178867e-07,2.7525616526361865e-09,0.0008888614326925326,4.608358473191471e-05
28775.51020408163,5.552847875587981e-08,0.0009995126176058336,4.318539154105113e-07,2.7850801064939094e-07,2.7525366211318895e-09,0.0008878854692931577,4.705954813128965e-05
29387.755102040814,5.55279684311942e-08,0.0009995034317614928,4.41040270076028e-07,2.7850803568068964e-07,2.7525115898331886e-09,0.000886910586252634,4.803443117181335e-05
29999.999999999996,5.552745811119865e-08,0.0009994942460015727,4.502265403160251e-07,2.785080607117827e-07,2.752486558740103e-09,0.0008859367823211007,4.9008235103346644e-05
