Time (s),[o],[so],[bcfa],[ofa]
0.0,2.81260547270523e-07,0.0,0.000934945017424448,0.0
0.010000833402783566,2.812604321661836e-07,1.1480467556869495e-13,0.0009349450174241714,2.7650576212015914e-16
0.02000166680556713,2.812603170618923e-07,2.2936408619550455e-13,0.0009349450174236744,7.734597911527969e-16
0.0300025002083507,2.812602019576323e-07,3.4376321214343066e-13,0.0009349450174230335,1.4144802337762839e-15
0.04000333361113426,2.812600868534368e-07,4.581335791113759e-13,0.0009349450174222957,2.1522088881090883e-15
0.05000416701391783,2.81259971749393e-07,5.728236110083377e-13,0.0009349450174215867,2.861189436790283e-15
0.0600050004167014,2.81259856645391e-07,6.873951136876311e-13,0.0009349450174207487,3.699201591580498e-15
0.07000583381948496,2.812597415414309e-07,8.018480871492576e-13,0.0009349450174197816,4.6662453524797335e-15
0.08000666722226853,2.8125962643751267e-07,9.161825313932164e-13,0.0009349450174186856,5.762320719488002e-15
0.0900075006250521,2.812595113336363e-07,1.0303984464195076e-12,0.0009349450174174604,6.98742769260529e-15
0.10000833402783565,2.8125939622980184e-07,1.1444958322281306e-12,0.0009349450174161064,8.341566271831611e-15
0.11000916743061923,2.8125928112600923e-07,1.2584746888190864e-12,0.0009349450174146232,9.824736457166966e-15
0.1200100008334028,2.812591660222585e-07,1.3723350161923749e-12,0.000934945017413011,1.1436938248611327e-14
0.13001083423618637,2.812590509185496e-07,1.4860768143479948e-12,0.0009349450174112698,1.3178171646164722e-14
0.1400116676389699,2.812589358148826e-07,1.599700083285948e-12,0.0009349450174093995,1.504843664982715e-14
0.15001250104175348,2.812588207112575e-07,1.7132048230062326e-12,0.0009349450174074001,1.7047733259598585e-14
0.16001333444453705,2.8125870560767423e-07,1.82659103350885e-12,0.0009349450174052718,1.917606147547906e-14
0.17001416784732062,2.8125859050413287e-07,1.9398587147937995e-12,0.0009349450174030145,2.1433421297468554e-14
0.1800150012501042,2.8125847540063334e-07,2.0530078668610815e-12,0.0009349450174006281,2.3819812725567082e-14
0.19001583465288774,2.812583602971757e-07,2.166038489710696e-12,0.0009349450173981126,2.633523575977463e-14
0.2000166680556713,2.8125824519375996e-07,2.2789505833426424e-12,0.0009349450173954682,2.897969040009119e-14
0.21001750145845488,2.8125813009038605e-07,2.3917441477569217e-12,0.0009349450173926948,3.17531766465168e-14
0.22001833486123845,2.81258014987054e-07,2.504419182953533e-12,0.0009349450173897923,3.4655694499051426e-14
0.23001916826402202,2.8125789988376386e-07,2.6169756889324764e-12,0.0009349450173867606,3.7687243957695074e-14
0.2400200016668056,2.812577847805156e-07,2.7294136656937527e-12,0.0009349450173836,4.084782502244775e-14
0.25002083506958916,2.812576696773092e-07,2.841733113237361e-12,0.0009349450173803105,4.4137437693309455e-14
0.26002166847237274,2.8125755457414465e-07,2.9539340315633017e-12,0.0009349450173768918,4.755608197028018e-14
0.27002250187515625,2.8125743947102194e-07,3.0660164206715745e-12,0.0009349450173733442,5.1103757853359937e-14
0.2800233352779398,2.8125732436794116e-07,3.1779802805621796e-12,0.0009349450173696674,5.47804653425487e-14
0.2900241686807234,2.8125720926490225e-07,3.289825611235117e-12,0.0009349450173658617,5.85862044378465e-14
