Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa]
0.0,1.8e-06,0.0,0.0,0.0,0.010975945912449,0.0
180.7531380753138,7.980467083353557e-09,1.7920195326611108e-06,1.5064783479530122e-07,2.5553569328908316e-16,0.008639657415377242,0.003014549154940525
361.5062761506276,7.980467082219618e-09,1.7920195324064836e-06,1.5076549585254171e-07,5.112967246942389e-16,0.0067987983063733486,0.005389227954089575
542.2594142259414,7.980467081084888e-09,1.7920195321516793e-06,1.508582885267102e-07,7.672355188995989e-16,0.005349041393420089,0.007259012547281611
723.0125523012553,7.98046707994954e-09,1.7920195318967358e-06,1.5093142059762696e-07,1.0233144469057563e-15,0.004207709929956801,0.008730779378513246
903.7656903765691,7.980467078813692e-09,1.792019531641682e-06,1.5098902654708295e-07,1.279503790095465e-15,0.003309464524489296,0.009888937286197582
1084.5188284518829,7.980467077677468e-09,1.7920195313865418e-06,1.51034382527986e-07,1.5357800951953021e-15,0.0026027140777778184,0.010800099852996724
1265.2719665271966,7.980467076540942e-09,1.7920195311313335e-06,1.5107008259521164e-07,1.7921248513288653e-15,0.002046723537143973,0.011516842929337917
1446.0251046025105,7.980467075404178e-09,1.7920195308760716e-06,1.510981753132994e-07,2.0485234765923277e-15,0.001609393599986909,0.012080583030453762
1626.7782426778244,7.980467074267223e-09,1.7920195306207679e-06,1.5112027682128115e-07,2.3049644904030332e-15,0.0012654454221172604,0.012523928088212583
1807.5313807531381,7.980467073130119e-09,1.7920195303654304e-06,1.511376619761496e-07,2.561438850271772e-15,0.0009949647852042452,0.01287256119561668
1988.2845188284518,7.9804670719929e-09,1.7920195301100673e-06,1.5115133565456244e-07,2.8179394372650038e-15,0.000782271333193011,0.013146702032001037
2169.0376569037658,7.98046707085559e-09,1.7920195298546833e-06,1.5116208900376362e-07,3.0744606521540207e-15,0.000615030493318082,0.013362253907653015
2349.7907949790797,7.980467069718208e-09,1.7920195295992834e-06,1.5117054507503488e-07,3.3309980885720902e-15,0.00048353456838984754,0.013531732085130999
2530.543933054393,7.980467068580768e-09,1.7920195293438708e-06,1.5117719425788915e-07,3.587548280444591e-15,0.0003801468602863401,0.013664981145370543
2711.297071129707,7.980467067443285e-09,1.7920195290884482e-06,1.5118242236376725e-07,3.844108502143231e-15,0.0002988617094949148,0.013769742603267222
2892.050209205021,7.980467066305765e-09,1.7920195288330176e-06,1.5118653296413198e-07,4.100676609802539e-15,0.00023495510284757813,0.01385210561139317
3072.803347280335,7.980467065168223e-09,1.7920195285775808e-06,1.511897648172579e-07,4.35725091776358e-15,0.0001847125532569214,0.013916857892920345
3253.556485355649,7.980467064030654e-09,1.7920195283221392e-06,1.5119230572539212e-07,4.6138301004126905e-15,0.00014521287676206278,0.013967764545967796
3434.3096234309623,7.980467062893067e-09,1.7920195280666937e-06,1.5119430336444277e-07,4.870413115604216e-15,0.000114159502321691,0.014007785543520036
3615.0627615062763,7.98046706175547e-09,1.7920195278112453e-06,1.5119587386686923e-07,5.126999143830122e-15,8.97464553206734e-05,0.014039248508042713
3795.81589958159,7.980467060617864e-09,1.7920195275557946e-06,1.5119710854959116e-07,5.383587540829535e-15,7.055393550836487e-05,0.014063983313106355
3976.5690376569037,7.980467059480246e-09,1.792019527300342e-06,1.5119807920735112e-07,5.6401778000872035e-15,5.546569026104935e-05,0.014083428597788064
4157.322175732218,7.980467058342623e-09,1.7920195270448878e-06,1.511988422969565e-07,5.896769523339786e-15,4.36040247511933e-05,0.014098715536723117
4338.0753138075315,7.980467057204993e-09,1.7920195267894326e-06,1.5119944219775958e-07,6.153362397531781e-15,3.427902044755654e-05,0.014110733291451384
4518.828451882845,7.980467056067362e-09,1.7920195265339766e-06,1.5119991380747702e-07,6.409956176504376e-15,2.694818431434654e-05,0.014120181018968397
4699.581589958159,7.980467054929727e-09,1.7920195262785197e-06,1.512002845578269e-07,6.666550666767821e-15,2.118509557306453e-05,0.014127608282031846
4880.334728033473,7.98046705379209e-09,1.7920195260230622e-06,1.5120057601787113e-07,6.923145716188421e-15,1.6654474480013907e-05,0.014133447181114277
5061.087866108786,7.98046705265445e-09,1.7920195257676043e-06,1.5120080514327098e-07,7.179741205174964e-15,1.3092759316430635e-05,0.014138037387307283
5241.841004184101,7.980467051516806e-09,1.7920195255121463e-06,1.5120098526396e-07,7.436337039710476e-15,1.029274990419056e-05,0.014141645934015266
5422.594142259414,7.980467050379165e-09,1.792019525256688e-06,1.5120112686029622e-07,7.692933145877224e-15,8.091541683529848e-06,0.014144482767426844
5603.347280334729,7.980467049241522e-09,1.7920195250012292e-06,1.5120123817015586e-07,7.949529465573551e-15,6.361086360192546e-06,0.01414671291180819
5784.100418410042,7.980467048103876e-09,1.7920195247457706e-06,1.5120132567121013e-07,8.206125953115107e-15,5.000701684149809e-06,0.014148466122973274
5964.8535564853555,7.980467046966234e-09,1.7920195244903114e-06,1.5120139445461932e-07,8.462722572593656e-15,3.931250657403489e-06,0.01414984438991046
6145.60669456067,7.980467045828588e-09,1.7920195242348524e-06,1.5120144852350502e-07,8.719319295776182e-15,3.0905113301482758e-06,0.014150927901967038
6326.359832635983,7.980467044690942e-09,1.7920195239793932e-06,1.5120149102462945e-07,8.975916100469456e-15,2.429572649130111e-06,0.014151779693878595
6507.112970711298,7.980467043553299e-09,1.792019523723934e-06,1.5120152443181287e-07,9.232512969226269e-15,1.9099832115150207e-06,0.01415244932037028
6687.866108786611,7.98046704241565e-09,1.7920195234684746e-06,1.5120155068997828e-07,9.489109888329646e-15,1.501512526029331e-06,0.014152975741342411
6868.619246861925,7.980467041278003e-09,1.7920195232130156e-06,1.5120157132789978e-07,9.745706846997603e-15,1.1803984608718168e-06,0.014153389580514332
7049.372384937239,7.980467040140355e-09,1.792019522957556e-06,1.5120158754762032e-07,1.0002303836752503e-14,9.27957373858069e-07,0.014153714916643169
7230.125523012553,7.98046703900271e-09,1.7920195227020965e-06,1.5120160029394853e-07,1.0258900850930914e-14,7.295038927124703e-07,0.014153970675665423
7410.878661087866,7.980467037865062e-09,1.7920195224466371e-06,1.5120161030974467e-07,1.0515497884293685e-14,5.734915824417998e-07,0.014154171738175313
7591.63179916318,7.980467036727416e-09,1.7920195221911777e-06,1.512016181789456e-07,1.0772094932722504e-14,4.508441965108214e-07,0.014154329801284489
7772.384937238494,7.980467035589766e-09,1.7920195219357183e-06,1.5120162436061768e-07,1.1028691992979727e-14,3.5442637398465664e-07,0.014154454060766233
7953.138075313807,7.980467034452123e-09,1.7920195216802587e-06,1.512016292156732e-07,1.1285289062519962e-14,2.786283872802022e-07,0.014154551746216855
8133.891213389122,7.980467033314472e-09,1.7920195214247992e-06,1.5120163302780285e-07,1.1541886139342434e-14,2.190407798311245e-07,0.014154628540370499
8314.644351464436,7.980467032176827e-09,1.7920195211693398e-06,1.5120163602006614e-07,1.1798483221873989e-14,1.7219649938195598e-07,0.014154688911427533
8495.39748953975,7.980467031039181e-09,1.7920195209138804e-06,1.5120163836778707e-07,1.2055080308878117e-14,1.353704498591786e-07,0.014154736371384289
8676.150627615063,7.980467029901533e-09,1.792019520658421e-06,1.512016402088159e-07,1.231167739938261e-14,1.064200038643281e-07,0.01415477368157442
8856.903765690377,7.980467028763885e-09,1.7920195204029616e-06,1.512016416515107e-07,1.2568274492623256e-14,8.366093121837383e-08,0.01415480301256729
9037.65690376569,7.980467027626237e-09,1.792019520147502e-06,1.51201642781059e-07,1.2824871587999259e-14,6.576914750760354e-08,0.014154826070790587
9218.410041841005,7.980467026488592e-09,1.7920195198920425e-06,1.5120164366443332e-07,1.3081468685038284e-14,5.170368864557189e-08,0.0141548441977977
9399.163179916319,7.980467025350943e-09,1.792019519636583e-06,1.5120164435427684e-07,1.3338065783369057e-14,4.06463108281079e-08,0.014154858448108907
9579.916317991632,7.9804670242133e-09,1.7920195193811237e-06,1.5120164489198172e-07,1.3594662882699654e-14,3.195364926392481e-08,0.01415486965086732
9760.669456066946,7.98046702307565e-09,1.7920195191256643e-06,1.512016453100821e-07,1.385125998280062e-14,2.5120022060221382e-08,0.01415487845777577
9941.42259414226,7.980467021938002e-09,1.7920195188702046e-06,1.5120164563414272e-07,1.4107857083491656e-14,1.974806956920609e-08,0.014154885380935657
10122.175732217573,7.980467020800356e-09,1.7920195186147452e-06,1.5120164588426035e-07,1.4364454184631025e-14,1.552542535583663e-08,0.014154890822912495
10302.928870292888,7.980467019662708e-09,1.7920195183592856e-06,1.5120164607627002e-07,1.4621051286107054e-14,1.220596299409047e-08,0.014154895100904286
10483.682008368201,7.98046701852506e-09,1.792019518103826e-06,1.5120164622262466e-07,1.4877648387831915e-14,9.596124417191417e-09,0.014154898464361012
10664.435146443515,7.980467017387412e-09,1.7920195178483665e-06,1.5120164633309083e-07,1.5134245489736727e-14,7.544107170052706e-09,0.014154901108919673
10845.188284518828,7.980467016249766e-09,1.7920195175929069e-06,1.5120164641532738e-07,1.5390842591767477e-14,5.930867517180035e-09,0.014154903187999125
11025.941422594142,7.980467015112118e-09,1.7920195173374473e-06,1.5120164647536333e-07,1.5647439693881638e-14,4.662694245489026e-09,0.014154904822370673
11206.694560669457,7.980467013974471e-09,1.7920195170819878e-06,1.5120164651795116e-07,1.5904036796045695e-14,3.6657211048816043e-09,0.01415490610723022
11387.44769874477,7.980467012836823e-09,1.7920195168265282e-06,1.512016465468266e-07,1.6160633898233308e-14,2.8818810580799345e-09,0.014154907117412267
11568.200836820084,7.980467011699175e-09,1.7920195165710688e-06,1.5120164656492054e-07,1.6417231000423802e-14,2.265620756349449e-09,0.014154907911624168
11748.953974895398,7.980467010561529e-09,1.7920195163156092e-06,1.512016465745323e-07,1.6673828102600958e-14,1.7812003634148747e-09,0.01415490853592601
11929.707112970711,7.980467009423883e-09,1.7920195160601497e-06,1.5120164657746547e-07,1.693042520475206e-14,1.4005860582148851e-09,0.01415490902644667
12110.460251046026,7.980467008286233e-09,1.7920195158046903e-06,1.512016465751381e-07,1.71870223068671e-14,1.1017378873497562e-09,0.014154909411590373
12291.21338912134,7.980467007148585e-09,1.7920195155492307e-06,1.5120164656869985e-07,1.744361940893798e-14,8.667835503565263e-10,0.01415490971439023
12471.966527196653,7.980467006010939e-09,1.7920195152937713e-06,1.5120164655902673e-07,1.7700216510958513e-14,6.821109517008659e-10,0.014154909952388972
12652.719665271967,7.980467004873294e-09,1.7920195150383118e-06,1.5120164654682601e-07,1.7956813612923718e-14,5.367255789201364e-10,0.01415491013975589
12833.47280334728,7.980467003735643e-09,1.7920195147828522e-06,1.512016465326438e-07,1.8213410714829736e-14,4.221384333565715e-10,0.014154910287431275
13014.225941422595,7.980467002597998e-09,1.7920195145273928e-06,1.5120164651689295e-07,1.8470007816673662e-14,3.3193308262226737e-10,0.014154910403684365
13194.979079497909,7.980467001460352e-09,1.7920195142719332e-06,1.5120164649990245e-07,1.8726604918453172e-14,2.609953858003209e-10,0.014154910495106064
13375.732217573222,7.980467000322702e-09,1.7920195140164737e-06,1.512016464819285e-07,1.8983202020166455e-14,2.053440677870569e-10,0.014154910566827281
13556.485355648536,7.980466999185056e-09,1.7920195137610141e-06,1.5120164646316563e-07,1.923979912181215e-14,1.6195460459079185e-10,0.014154910622745903
13737.23849372385,7.980466998047408e-09,1.7920195135055547e-06,1.512016464438085e-07,1.9496396223388872e-14,1.2780241897648377e-10,0.014154910666759887
13917.991631799163,7.980466996909767e-09,1.792019513250095e-06,1.512016464239356e-07,1.975299332489608e-14,1.0166707205238678e-10,0.014154910700442084
14098.744769874478,7.980466995772115e-09,1.7920195129946356e-06,1.5120164640372292e-07,2.0009590426332523e-14,8.081240502990443e-11,0.014154910727318752
14279.497907949792,7.980466994634467e-09,1.7920195127391764e-06,1.512016463832078e-07,2.0266187527697945e-14,6.465884973305808e-11,0.014154910748136813
14460.251046025105,7.980466993496821e-09,1.7920195124837168e-06,1.5120164636248152e-07,2.0522784628991693e-14,5.1787538149821786e-11,0.014154910764724849
14641.004184100419,7.980466992359172e-09,1.7920195122282576e-06,1.5120164634160677e-07,2.0779381730213333e-14,4.122364481394041e-11,0.014154910778339176
14821.757322175732,7.980466991221525e-09,1.792019511972798e-06,1.5120164632059368e-07,2.1035978831362793e-14,3.281009486789653e-11,0.014154910789182226
15002.510460251047,7.980466990083879e-09,1.7920195117173388e-06,1.5120164629948427e-07,2.1292575932439772e-14,2.5893510764349525e-11,0.014154910798096047
15183.26359832636,7.980466988946233e-09,1.7920195114618791e-06,1.512016462782888e-07,2.1549173033444204e-14,2.0314668848687546e-11,0.014154910805285838
15364.016736401674,7.980466987808585e-09,1.79201951120642e-06,1.5120164625701745e-07,2.1805770134376013e-14,1.591584393618195e-11,0.01415491081095487
15544.769874476988,7.980466986670938e-09,1.7920195109509603e-06,1.512016462356851e-07,2.206236723523509e-14,1.2464390903394143e-11,0.014154910815402965
15725.523012552301,7.980466985533292e-09,1.7920195106955009e-06,1.5120164621430187e-07,2.231896433602137e-14,9.80417153371109e-12,0.014154910818831351
15906.276150627615,7.980466984395646e-09,1.7920195104400417e-06,1.5120164619287614e-07,2.257556143673479e-14,7.803898333622265e-12,0.014154910821409223
16087.02928870293,7.980466983257998e-09,1.792019510184582e-06,1.5120164617141919e-07,2.2832158537375275e-14,6.289537906635327e-12,0.01415491082336087
16267.782426778243,7.980466982120348e-09,1.7920195099291228e-06,1.5120164614994415e-07,2.308875563794273e-14,5.05620364318294e-12,0.014154910824950344
16448.53556485356,7.9804669809827e-09,1.7920195096736632e-06,1.5120164612845053e-07,2.3345352738437156e-14,4.111681719656255e-12,0.014154910826167606
16629.288702928872,7.980466979845055e-09,1.792019509418204e-06,1.512016461069484e-07,2.3601949838858484e-14,3.2992323017072915e-12,0.01415491082721466
16810.041841004186,7.980466978707404e-09,1.7920195091627446e-06,1.5120164608543144e-07,2.385854693920676e-14,2.717579577115322e-12,0.01415491082796427
16990.7949790795,7.980466977569755e-09,1.792019508907285e-06,1.5120164606390622e-07,2.4115144039481935e-14,2.2642761391404477e-12,0.01415491082854847
17171.548117154813,7.980466976432105e-09,1.7920195086518255e-06,1.5120164604237552e-07,2.4371741139683992e-14,1.896139159114039e-12,0.01415491082902291
17352.301255230126,7.98046697529446e-09,1.792019508396366e-06,1.51201646020842e-07,2.462833823981291e-14,1.5714641383077651e-12,0.014154910829441338
17533.05439330544,7.980466974156822e-09,1.7920195081409067e-06,1.5120164599930643e-07,2.4884935339868688e-14,1.278722478367999e-12,0.014154910829818613
17713.807531380753,7.980466973019171e-09,1.7920195078854473e-06,1.5120164597776535e-07,2.5141532439851343e-14,1.071631790983766e-12,0.014154910830085504
17894.560669456067,7.98046697188152e-09,1.7920195076299878e-06,1.512016459562225e-07,2.5398129539760852e-14,8.923775731777565e-13,0.01415491083031652
18075.31380753138,7.980466970743872e-09,1.7920195073745284e-06,1.5120164593467835e-07,2.5654726639597215e-14,7.33205520538348e-13,0.014154910830521655
18256.066945606693,7.980466969606229e-09,1.792019507119069e-06,1.5120164591313316e-07,2.5911323739360428e-14,5.905429256079945e-13,0.014154910830705513
18436.82008368201,7.980466968468587e-09,1.7920195068636094e-06,1.5120164589158732e-07,2.616792083905049e-14,4.576323031086317e-13,0.014154910830876803
18617.573221757324,7.980466967330938e-09,1.79201950660815e-06,1.512016458700413e-07,2.6424517938667396e-14,3.2773934885442937e-13,0.014154910831044204
18798.326359832638,7.98046696619329e-09,1.7920195063526905e-06,1.5120164584849436e-07,2.6681115038211145e-14,2.1214948051846377e-13,0.014154910831193171
18979.07949790795,7.980466965055643e-09,1.7920195060972311e-06,1.5120164582694592e-07,2.6937712137681748e-14,1.1941267125896145e-13,0.014154910831312687
19159.832635983264,7.980466963917997e-09,1.7920195058417715e-06,1.5120164580539523e-07,2.719430923707921e-14,6.176127012882416e-14,0.014154910831386985
19340.585774058578,7.98046696278035e-09,1.792019505586312e-06,1.5120164578384695e-07,2.7450906336403495e-14,-3.358250558536682e-14,0.014154910831509862
19521.33891213389,7.9804669616427e-09,1.7920195053308526e-06,1.5120164576230283e-07,2.7707503435654592e-14,-1.9286162595973356e-13,0.014154910831715136
19702.092050209205,7.98046696050505e-09,1.7920195050753932e-06,1.5120164574075934e-07,2.796410053483253e-14,-3.6204848938050777e-13,0.014154910831933177
19882.84518828452,7.9804669593674e-09,1.7920195048199338e-06,1.5120164571921574e-07,2.822069763393731e-14,-5.299151744278066e-13,0.014154910832149516
20063.598326359832,7.980466958229752e-09,1.7920195045644744e-06,1.5120164569767112e-07,2.847729473296894e-14,-6.814557796919062e-13,0.014154910832344816
20244.351464435145,7.980466957092104e-09,1.792019504309015e-06,1.5120164567612421e-07,2.873389183192742e-14,-7.978864237732451e-13,0.014154910832494868
20425.104602510462,7.98046695595446e-09,1.7920195040535553e-06,1.512016456545736e-07,2.899048893081278e-14,-8.566452452824206e-13,0.014154910832570594
