,x_fit,y_fit
0,0.0502092050209205,0.14267780711688624
1,0.051390263320001614,0.14315678975004828
2,0.05259910335164044,0.14365812621038895
3,0.053836378618432566,0.14418283158165124
4,0.055102757995148015,0.14473196432418395
5,0.05639892609032719,0.14530662786451254
6,0.0577255836163822,0.14590797221675583
7,0.05908344776840413,0.14653719563357248
8,0.06047325261188101,0.14719554628390233
9,0.06189574947953565,0.1478843239543096
10,0.06335170737749861,0.14860488177023407
11,0.06484191340103504,0.1493586279329078
12,0.06636717316005097,0.1501470274671
13,0.06792831121460832,0.15097160397420334
14,0.06952617152068463,0.15183394138447476
15,0.0711616178864183,0.1527356857014837
16,0.07283553443908573,0.1536785467310024
17,0.07454882610306342,0.154664299785694
18,0.07630241908903262,0.1556947873560079
19,0.07809726139469186,0.1567719207366848
20,0.07993432331724722,0.15789768159719442
21,0.08181459797795791,0.1590741234832853
22,0.08373910185902096,0.160303373235613
23,0.08570887535308418,0.1615876323101298
24,0.08772498332568579,0.1629291779835736
25,0.08978851569092405,0.1643303644259788
26,0.0919005880006679,0.16579362362065936
27,0.09406234204762796,0.16732146611058454
28,0.09627494648261287,0.1689164815484864
29,0.09853959744630572,0.1705813390264178
30,0.10085751921590111,0.1723187871588232
31,0.10322996486695331,0.1741316538915124
32,0.10565821695079264,0.17602284600724538
33,0.10814358818787652,0.17799534829697047
34,0.11068742217745041,0.18005222236411944
35,0.11329109412390129,0.1821966050277835
36,0.1159560115801976,0.18443170628909397
37,0.11868361520881658,0.18676080682374235
38,0.12147537956057068,0.1891872549623334
39,0.12433281387175447,0.19171446311920531
40,0.127257462880042,0.19434590362951665
41,0.13025090765957703,0.1970851039538386
42,0.1333147664757063,0.19993564120924795
43,0.1364506956598188,0.20290113598605006
44,0.13966039050476348,0.20598524540982646
45,0.14294558618132971,0.2091916554095578
46,0.14630805867628613,0.2125240721541881
47,0.14974962575248407,0.2159862126222274
48,0.153272147931546,0.2195817942719146
49,0.15687752949966907,0.22331452378313252
50,0.16056771953708798,0.22718808484676112
51,0.16434471297175374,0.23120612498252674
52,0.16821055165779777,0.23537224137271062
53,0.17216732547936442,0.2396899657063768
54,0.17621717348040875,0.2441627480370987
55,0.18036228502107013,0.24879393966654192
56,0.18460490096124701,0.2535867750767089
57,0.18894731487201258,0.2585443529451652
58,0.1933918742755263,0.2636696162901283
59,0.19794098191411144,0.2689653318058549
60,0.20259709704918508,0.27443406846324614
61,0.207362736790742,0.2800781754658893
62,0.2122404774581123,0.2858997596677514
63,0.21723295597272718,0.29190066257524494
64,0.22234287128364688,0.29808243707322235
65,0.2275729858266207,0.3044463240313603
66,0.23292612701746818,0.31099322896411324
67,0.23840518878058864,0.3177236989336293
68,0.2440131331134254,0.32463789990039477
69,0.24975299168773085,0.3317355947405395
70,0.2556278674884973,0.3390161221613022
71,0.26164093649144,0.34647837675672477
72,0.26779544937993943,0.3541207904537981
73,0.27409473330237055,0.36194131560461673
74,0.28054219367076916,0.3699374099822228
75,0.2871413160018083,0.37810602393635845
76,0.29389566780107895,0.38644358995998046
77,0.30080890049169445,0.39494601490784564
78,0.30788475138826105,0.4036086750945418
79,0.31512704571728134,0.4124264144808996
80,0.3225396986850833,0.4213935461347316
81,0.33012671759439305,0.43050385712439343
82,0.33789220401069464,0.43975061697190804
83,0.3458403559795489,0.44912658975666075
84,0.3539754702960694,0.4586240499213533
85,0.36230194482778366,0.46823480178955
86,0.3708242808921325,0.4779502027593864
87,0.3795470856898971,0.48776119009159646
88,0.3884750747958652,0.4976583111627598
89,0.39761307470808516,0.507631757007484
90,0.40696602545708566,0.5176713989270454
91,0.41653898327647104,0.5277668278977807
92,0.4263371233363365,0.537907396471188
93,0.4363657425409811,0.5480822628201949
94,0.4466302623924301,0.5582804365532087
95,0.4571362319213154,0.5684908258901559
96,0.4678893306866986,0.5787022857733902
97,0.4788953718464576,0.588903666471591
98,0.49016030529989746,0.5990838622269651
99,0.5016902209042843,0.6092318594953783
100,0.5134913517670405,0.619336784335494
101,0.5255700776153811,0.6293879485164409
102,0.5379329282452151,0.6393748939336361
103,0.5505865870511707,0.6492874349486741
104,0.5635378946396613,0.6591156983010519
105,0.576793852526936,0.6688501602761617
106,0.5903616269241218,0.6784816808546656
107,0.6042485526112987,0.6880015346120956
108,0.6184621369027041,0.6974014381834273
109,0.6330100637052103,0.7066735741544392
110,0.6479001976722663,0.7158106112889778
111,0.6631405884555556,0.7248057210479005
112,0.6787394750566604,0.7336525904005974
113,0.6947052902810917,0.7423454309728728
114,0.7110466652970906,0.7508789846149087
115,0.7277724343016616,0.7592485255094896
116,0.7448916392963691,0.7674498589732173
117,0.762413534975469,0.7754793171317339
118,0.780347593729025,0.783333751673828
119,0.7987035107637127,0.7910105239086139
120,0.8174912093440753,0.7985074923647586
121,0.8367208461570735,0.8058229981811158
122,0.8564028168028187,0.8129558485442632
123,0.8765477614144684,0.8199052984306364
124,0.8971665704103123,0.8266710309094788
125,0.9182703903811665,0.8332531362580926
126,0.9398706301162557,0.8396520901332184
127,0.9619789667708364,0.8458687310322414
128,0.9846073521789058,0.8519042372657056
129,1.007768019314397,0.8577601036487247
130,1.0314734889043626,0.8634381181037092
131,1.0557365761977193,0.8689403383507524
132,1.080570397893208,0.8742690688453664
133,1.1059883792303231,0.8794268381063726
134,1.1320042612470365,0.8844163765598804
135,1.158632108208244,0.8892405950087015
136,1.1858863152089527,0.8939025638204413
137,1.2137816159563084,0.8984054929120615
138,1.2423330907346875,0.9027527125940638
139,1.2715561745581396,0.9069476553236966
140,1.3014666655146083,0.9109938384038417
141,1.3320807333064202,0.9148948476525087
142,1.3634149279916785,0.9186543220572201
143,1.395486188931275,0.9222759394189819
144,1.428311853946357,0.9257634029820176
145,1.461909668691211,0.9291204290379494
146,1.4962977962466115,0.9323507354866225
147,1.5314948269388413,0.9354580313302164
148,1.5675197883896796,0.9384460070726375
149,1.6043921558027878,0.9413183259923518
150,1.6421318624920689,0.9440786162537681
151,1.680759310657672,0.9467304638199093
152,1.7202953824154894,0.9492774061273926
153,1.7607614510860878,0.9517229264835722
154,1.8021793927491911,0.954070449145049
155,1.8445715980699589,0.9563233350365369
156,1.887960984403442,0.9584848780692508
157,1.9323710081837817,0.9605583020184867
158,1.9778256776048222,0.9625467579208479
159,2.0243495655990165,0.9644533219525935
160,2.071967823121631,0.9662809937517909
161,2.1207061927474227,0.9680326951483236
162,2.170591022587159,0.9697112692672787
163,2.2216492805314814,0.9713194799728131
164,2.273908568829831,0.9728600116212217
165,2.3273971390123127,0.9743354690935933
166,2.3821439071625496,0.9757483780801232
167,2.4381784695498165,0.9771011855898255
168,2.4955311186288602,0.978396260661045
169,2.5542328594161066,0.979635895249803
170,2.614315426251055,0.9808223052745962
171,2.6758112999519623,0.9819576317978097
172,2.7387537253750796,0.9830439423253886
173,2.803176729386908,0.9840832322078392
174,2.8691151392592404,0.9850774261269925
175,2.9366046014968816,0.986028379654248
176,3.005681601108257,0.9869378808672602
177,3.0763834813293274,0.987807652013167
178,3.148748463811445,0.9886393512075664
179,3.2228156692841043,0.9894345741594595
180,3.2986251387037173,0.9901948559133421
181,3.3762178548998873,0.9909216726005118
182,3.4556357647308413,0.991616443192496
183,3.5369218017600317,0.9922805312502666
184,3.6201199094661596,0.9929152466636302
185,3.705275064999138,0.9935218473758325
186,3.7924333034948905,0.994101541089025
187,3.8816417429620746,0.9946554869467988
188,3.9729486097542246,0.995184797190499
189,4.066403264641069,0.9956905387865014
190,4.162056229493105,0.9961737350220565
191,4.2599592145938825,0.9966353670676952
192,4.360165146594731,0.9970763755045372
193,4.462728197127084,0.9974976618151692
194,4.567703812087808,0.9979000898370349
195,4.6751487416134365,0.9982844871775495
196,4.785121070759466,0.9986516465903711
197,4.8976802509013035,0.9990023273124804
198,5.012887131873875,0.9993372563618922
199,5.1308039948672155,0.9996571297959951
200,5.251494586095888,0.9999626139306568
201,5.375024151260356,1.0002543465203608
202,5.501459470819035,1.0005329378997492
203,5.630868896089994,1.0007989720870465
204,5.763322386201895,1.0010530078499211
205,5.898891545914091,1.0012955797344134
206,6.0376496643264055,1.0015271990576196
207,6.179671754499432,1.0017483548648722
208,6.325034594006798,1.0019595148521994
209,6.473816766441396,1.0021611262548813
210,6.626098703897893,1.0023536167029445
211,6.781962730454542,1.0025373950444618
212,6.941493106677876,1.002712852137536
213,7.1047760751741915,1.0028803616118536
214,7.271899907212585,1.003040280600707
215,7.442954950444634,1.0031929504443786
216,7.618033677746661,1.0033386973657765
217,7.797230737210825,1.0034778331192173
218,7.9806430033121485,1.0036106556132252
219,8.168369629279196,1.0037374495082259
220,8.360512100696587,1.0038584867899867
221,8.557174290368414,1.0039740273196447
222,8.758462514472178,1.0040843193611537
223,8.964485590033679,1.0041896000869555
224,9.175354893753804,1.0042900960626693
225,9.39118442221909,1.004386023711576
226,9.612090853528676,1.004477589759643
227,9.838193610370807,1.0045649916618338
228,10.069614924583082,1.004648418010409
229,10.306479903231404,1.0047280489259158
230,10.548916596243211,1.0048040564315392
231,10.797056065631676,1.004876604811467
232,11.051032456348173,1.0049458509539
233,11.31098306880153,1.0050119446793233
234,11.577048433083,1.0050750290546246
235,11.849372384937237,1.0051352406936362
