Time (s),[ps],[e_ps],[mo],[so],[fa],[ofa]
15075.37688442211,159166.88257023724,78162.57518594086,2.8120728528623807e-07,1.0550345093036428e-12,0.0010053171708300907,5.2206949775644976e-11
15678.391959798995,156643.62160045034,80685.83615572775,2.812055661805768e-07,1.0890867006246176e-12,0.0010053171691450373,5.3892003244505187e-11
16281.407035175878,154160.36327150228,83169.09448467579,2.812038743493958e-07,1.1225986368415385e-12,0.001005317167486718,5.555032248883726e-11
16884.42211055276,151716.4514374539,85613.00631872416,2.8120220934453486e-07,1.1555791951404946e-12,0.0010053171658546936,5.718234679143696e-11
17487.437185929648,149311.27378018896,88018.18397598912,2.812005707479791e-07,1.1880366555921678e-12,0.0010053171642485546,5.878848588719672e-11
18090.45226130653,146944.2186070415,90385.23914913659,2.8119895814210914e-07,1.2199792904312314e-12,0.0010053171626678912,6.036914912323204e-11
18693.467336683418,144614.6868012567,92714.77095492136,2.8119737111793043e-07,1.2514152010464852e-12,0.0010053171611123031,6.192473739243983e-11
19296.4824120603,142322.09226837938,95007.36548779868,2.8119580927538105e-07,1.2823523118884617e-12,0.0010053171595813975,6.345564283202039e-11
19899.497487437184,140065.86238264258,97263.5953735355,2.811942722236391e-07,1.3127983643770252e-12,0.001005317158074792,6.49622485219992e-11
20502.51256281407,137845.34009234133,99484.11766383673,2.8119275951357656e-07,1.3427622549265402e-12,0.0010053171565920457,6.644499469654502e-11
21105.527638190953,135660.00486544752,101669.45289073054,2.811912707902078e-07,1.3722510150867056e-12,0.0010053171551328113,6.790422930817464e-11
21708.54271356784,133509.30820280174,103820.14955337635,2.811898056791959e-07,1.4012720597446302e-12,0.0010053171536967213,6.934031927859206e-11
22311.557788944723,131392.7100617193,105936.7476944588,2.8118836381198387e-07,1.4298326892985466e-12,0.0010053171522834145,7.075362586407402e-11
22914.572864321606,129309.6826574126,108019.77509876547,2.8118694482841715e-07,1.4579400377090662e-12,0.0010053171508925384,7.214450208481982e-11
23517.587939698493,127259.7107603978,110069.74699578028,2.811855483769484e-07,1.4856010684430565e-12,0.001005317149523748,7.351329252423701e-11
24120.603015075376,125242.24144741472,112087.21630876335,2.811841740799284e-07,1.512823262021925e-12,0.0010053171481766731,7.486036735184722e-11
24723.61809045226,123256.7518513256,114072.70590485248,2.81182821580402e-07,1.5396136890439672e-12,0.001005317146850964,7.618607645236541e-11
25326.633165829146,121302.75224850807,116026.70550767,2.8118149054424015e-07,1.565978967954138e-12,0.001005317145546293,7.749074733596326e-11
25929.64824120603,119379.74252508614,117949.71523109193,2.811801806300692e-07,1.591925860709815e-12,0.0010053171442623258,7.877471461442484e-11
26532.66331658291,117487.22922221513,119842.22853396295,2.8117889150108016e-07,1.6174610388532304e-12,0.001005317142998732,8.00383084253921e-11
27135.6783919598,115624.73362223126,121704.72413394682,2.811776228311502e-07,1.6425909622427716e-12,0.001005317141755192,8.128184843157002e-11
27738.69346733668,113791.77189165224,123537.68586452583,2.811763742898978e-07,1.667322175110469e-12,0.001005317140531382,8.250565847069399e-11
28341.708542713568,111987.86973062594,125341.58802555213,2.8117514555375234e-07,1.6916610867715406e-12,0.0010053171393269848,8.37100557042749e-11
28944.72361809045,110212.55812921819,127116.89962695989,2.8117393630278035e-07,1.7156140345000838e-12,0.0010053171381416868,8.489535372891413e-11
29547.738693467334,108465.3891321469,128864.06862403118,2.8117274623129445e-07,1.7391870733664277e-12,0.0010053171369751883,8.606185217637381e-11
30150.75376884422,106745.92651675142,130583.53123942665,2.811715750415774e-07,1.762386100562341e-12,0.0010053171358271975,8.720984286582506e-11
30753.768844221104,105053.71861071454,132275.73914546354,2.8117042242558484e-07,1.7852172178612136e-12,0.0010053171346974127,8.833962774023791e-11
31356.78391959799,103388.3308691555,133941.12688702258,2.8116928808687036e-07,1.8076862972921829e-12,0.0010053171335855432,8.945149737370374e-11
31959.798994974873,101749.33577208678,135580.1219840913,2.8116817173378417e-07,1.82979911587211e-12,0.0010053171324913028,9.05457376386635e-11
32562.814070351757,100136.32036903361,137193.13738714447,2.811670730846612e-07,1.8515612528794926e-12,0.0010053171314144157,9.162262462299192e-11
33165.82914572864,98548.8713620692,138780.58639410886,2.8116599185755996e-07,1.872978293023432e-12,0.0010053171303546057,9.268243468285775e-11
33768.84422110552,96986.58486308204,140342.87289309604,2.81164927776973e-07,1.8940556935844106e-12,0.0010053171293116026,9.372543786881164e-11
34371.85929648241,95449.06495015408,141880.392806024,2.811638805728323e-07,1.9147988040953595e-12,0.0010053171282851416,9.47518988996117e-11
34974.874371859296,93935.91899616986,143393.5387600082,2.8116284997736185e-07,1.935212928680837e-12,0.00100531712727496,9.57620802469235e-11
35577.88944723618,92446.75405885598,144882.70369732208,2.8116183572264917e-07,1.9553033741402583e-12,0.0010053171262807959,9.675624451461036e-11
36180.90452261306,90981.19669794053,146348.26105823755,2.8116083755397017e-07,1.975075186082049e-12,0.001005317125302399,9.773464138193601e-11
36783.919597989945,89538.87475163362,147790.58300454446,2.811598552175344e-07,1.9945333915969964e-12,0.0010053171243395208,9.86975196117027e-11
37386.934673366835,88119.42234108999,149210.03541508806,2.811588884638498e-07,2.0136829326341957e-12,0.0010053171233919166,9.964512375351327e-11
37989.94974874372,86722.47281790145,150606.9849382766,2.811579370428051e-07,2.0325287634457055e-12,0.0010053171224593414,1.0057769896585824e-10
38592.9648241206,85347.6698685035,151981.78788767458,2.811570007114169e-07,2.0510756970647138e-12,0.001005317121541557,1.014954834190222e-10
39195.979899497484,83994.66359196701,153334.79416421105,2.811560792310958e-07,2.069328459482918e-12,0.0010053171206383293,1.0239871097607193e-10
39798.99497487437,82663.10779648977,154666.3499596883,2.8115517236576245e-07,2.0872917269829295e-12,0.0010053171197494273,1.0328761304026353e-10
40402.01005025126,81352.66192221278,155976.79583396527,2.8115427988318877e-07,2.1049700995576083e-12,0.0010053171188746232,1.0416241723970188e-10
41005.02512562814,80062.99421477526,157266.4635414028,2.8115340155720676e-07,2.1223680571587696e-12,0.001005317118013695,1.0502334526236504e-10
41608.040201005024,78793.77249015072,158535.68526602734,2.811525371612871e-07,2.1394900869055066e-12,0.0010053171171664212,1.058706191508492e-10
42211.05527638191,77544.67133011717,159784.7864260609,2.811516864735446e-07,2.15634058392145e-12,0.001005317116332584,1.067044563954275e-10
42814.07035175879,76315.36999451094,161014.08776166712,2.8115084927528783e-07,2.172923880070413e-12,0.001005317115511969,1.0752507135599904e-10
43417.08542713568,75105.55670420383,162223.90105197422,2.8115002535395425e-07,2.1892441858021573e-12,0.0010053171147043681,1.083326723843002e-10
44020.10050251256,73914.92373589224,163414.53402028582,2.811492144997487e-07,2.2053056567516787e-12,0.0010053171139095755,1.0912746511959798e-10
44623.115577889446,72743.1647889243,164586.29296725374,2.8114841650383894e-07,2.2211124294896805e-12,0.0010053171131273863,1.0990965425781611e-10
45226.13065326633,71589.98021743089,165739.47753874716,2.811476311619415e-07,2.2366685504811065e-12,0.0010053171123576006,1.1067944003601645e-10
45829.14572864321,70455.07517378895,166874.38258238908,2.8114685827304905e-07,2.2519780012933788e-12,0.001005317111600021,1.1143701947983986e-10
46432.160804020095,69338.16121118545,167991.2965449926,2.811460976405222e-07,2.2670446769682927e-12,0.001005317110854455,1.1218258533331344e-10
47035.175879396986,68238.9526277083,169090.50512846975,2.811453490695986e-07,2.281872435374188e-12,0.001005317110120712,1.1291632850088132e-10
47638.19095477387,67157.16911074292,170172.28864543512,2.8114461236919407e-07,2.2964650615149097e-12,0.0010053171093986043,1.1363843628135416e-10
48241.20603015075,66092.53498625607,171236.92276992198,2.8114388735139115e-07,2.3108262776669083e-12,0.0010053171086879477,1.1434909286951224e-10
48844.221105527635,65044.77734680781,172284.68040937025,2.8114317383015604e-07,2.3249597688161832e-12,0.0010053171079885599,1.1504848061482812e-10
49447.23618090452,64013.626880101394,173315.83087607665,2.811424716219064e-07,2.3388691713979463e-12,0.001005317107300261,1.1573677946426048e-10
50050.25125628141,62998.822048127695,174330.63570805037,2.8114178054837595e-07,2.352558016505459e-12,0.0010053171066228763,1.1641416415199969e-10
50653.26633165829,62000.10414503635,175329.3536111417,2.811411004332271e-07,2.3660297970467476e-12,0.0010053171059562329,1.1708080752265245e-10
51256.281407035174,61017.21875781206,176312.238998366,2.8114043110305184e-07,2.3792879478943775e-12,0.0010053171053001609,1.1773687954897342e-10
51859.29648241206,60049.91572021549,177279.54203596257,2.8113977238734076e-07,2.3923358465100716e-12,0.0010053171046544931,1.1838254736277418e-10
52462.31155778894,59097.949066724264,178231.5086894538,2.811391241184509e-07,2.4051768135693226e-12,0.0010053171040190652,1.1901797528583233e-10
53065.32663316582,58161.07404128672,179168.38371489133,2.811384861295613e-07,2.41781415349343e-12,0.0010053171033937134,1.1964332683557542e-10
53668.34170854271,57239.04713361753,180090.4106225605,2.811378582546977e-07,2.4302511539582074e-12,0.0010053171027782756,1.202587647007706e-10
54271.3567839196,56331.63698280365,180997.8207733744,2.8113724033618593e-07,2.44249093815015e-12,0.001005317102172597,1.2086444343058294e-10
54874.37185929648,55438.6122270783,181890.84552909975,2.8113663221634603e-07,2.454536629403054e-12,0.0010053171015765227,1.214605175814393e-10
55477.38693467336,54559.74524745495,182769.7125087231,2.811360337400515e-07,2.466391300472122e-12,0.001005317100989901,1.2204713920691353e-10
56080.402010050246,53694.81211126411,183634.64564491395,2.8113544475469077e-07,2.478057974299558e-12,0.0010053171004125825,1.226244578956115e-10
56683.417085427136,52843.59251569013,184485.86524048794,2.81134865110128e-07,2.48953962478016e-12,0.0010053170998444196,1.231926208090564e-10
57286.43216080402,52005.86858515868,185323.58917101935,2.811342946578808e-07,2.5008391930731552e-12,0.0010053170992852668,1.2375177348885624e-10
57889.4472361809,51181.423575992805,186148.03418018523,2.8113373325023346e-07,2.5119596051718364e-12,0.0010053170987349795,1.2430206072611204e-10
58492.462311557785,50370.04919824084,186959.4085579372,2.8113318074524703e-07,2.5229036725908306e-12,0.0010053170981934186,1.248436216470766e-10
59095.47738693467,49571.53822940536,187757.91952677266,2.811326370017051e-07,2.5336741925523958e-12,0.0010053170976604456,1.253765946707246e-10
59698.49246231156,48785.68667032507,188543.77108585296,2.811321018805892e-07,2.544273918744008e-12,0.0010053170971359242,1.2590111606173626e-10
60301.50753768844,48012.29368137357,189317.16407480446,2.8113157524503485e-07,2.5547055621834887e-12,0.0010053170966197204,1.2641731997330793e-10
60904.522613065325,47251.16151865811,190078.2962375199,2.8113105696028813e-07,2.564971792084131e-12,0.0010053170961117019,1.2692533848996232e-10
61507.53768844221,46502.09588997816,190827.36186619985,2.8113054689396297e-07,2.575075230762067e-12,0.001005317095611739,1.2742530137553756e-10
62110.55276381909,45764.907258073836,191564.55049810416,2.811300449169786e-07,2.585018435098514e-12,0.001005317095119705,1.279173351558403e-10
62713.56783919598,45039.40586818247,192290.05188799553,2.811295508999934e-07,2.594803967074496e-12,0.0010053170946354736,1.2840156660907635e-10
63316.582914572864,44325.40619141191,193004.0515647661,2.8112906471659577e-07,2.6044343306645055e-12,0.0010053170941589206,1.288781196430144e-10
63919.59798994975,43622.725543436034,193706.73221274198,2.811285862423146e-07,2.613911991401284e-12,0.001005317093689924,1.2934711626315442e-10
64522.61306532663,42931.1840248394,194398.27373133862,2.81128115354579e-07,2.623239377182105e-12,0.0010053170932283635,1.2980867661262594e-10
65125.62814070351,42250.604461461924,195078.85329471607,2.811276519326772e-07,2.6324188790750544e-12,0.0010053170927741212,1.3026291901208651e-10
65728.6432160804,41580.812830293886,195748.64492588412,2.811271958580401e-07,2.6414528457105235e-12,0.0010053170923270808,1.3070995968218709e-10
66331.65829145728,40921.64260388732,196407.81515229068,2.811267470171372e-07,2.6503435259036833e-12,0.0010053170918871304,1.3114990990426904e-10
66934.67336683416,40272.92220454043,197056.5355516376,2.811263052931091e-07,2.6590932344201937e-12,0.0010053170914541562,1.3158288422321061e-10
67537.68844221105,39634.48577250734,197694.97198367066,2.811258705729479e-07,2.6677042097314286e-12,0.001005317091028047,1.3200899340850405e-10
68140.70351758794,39006.170021768616,198323.2877344094,2.8112544274539933e-07,2.6761786555722437e-12,0.0010053170906086939,1.3242834651072394e-10
68743.71859296483,38387.814189391946,198941.64356678605,2.8112502170092815e-07,2.6845187416281446e-12,0.0010053170901959895,1.3284105089553153e-10
69346.73366834171,37779.25998489298,199550.19777128502,2.811246073316833e-07,2.6927266042224517e-12,0.001005317089789828,1.3324721227767871e-10
69949.74874371859,37180.35159682936,200149.10615934862,2.811241995315037e-07,2.700804346203153e-12,0.0010053170893901055,1.336469347154093e-10
70552.76381909547,36590.93982444237,200738.5179317356,2.811237981988358e-07,2.708753979147639e-12,0.0010053170889967225,1.3404031775051785e-10
71155.77889447236,36010.871720929645,201318.58603524836,2.811234032294238e-07,2.7165775681638356e-12,0.0010053170886095766,1.3442746357369081e-10
71758.79396984924,35439.999103680195,201889.4586524978,2.8112301452231857e-07,2.724277112867396e-12,0.0010053170882285691,1.3480847113478076e-10
72361.80904522612,34878.17611532953,202451.28164084847,2.811226319781561e-07,2.731854581465458e-12,0.0010053170878536026,1.351834378294079e-10
72964.824120603,34325.259179667344,203004.19857651065,2.811222554991282e-07,2.739311911352261e-12,0.0010053170874845807,1.355524595284339e-10
73567.83919597989,33781.10695754521,203548.35079863277,2.811218849889522e-07,2.746651009704766e-12,0.0010053170871214096,1.3591563060743572e-10
74170.85427135679,33245.58030278427,204083.8774533937,2.8112152035284065e-07,2.7538737540782735e-12,0.0010053170867639963,1.362730439761796e-10
74773.86934673367,32718.54427126074,204610.91348491726,2.8112116149884057e-07,2.7609819658793645e-12,0.0010053170864122503,1.3662478976589473e-10
75376.88442211055,32199.863330494503,205129.5944256835,2.8112080833463867e-07,2.7679774736608534e-12,0.0010053170860660817,1.369709584615035e-10
75979.89949748744,31689.40490153943,205640.05285463858,2.811204607699221e-07,2.774862066346229e-12,0.0010053170857254015,1.373116385868723e-10
76582.91457286432,31187.03859112312,206142.4191650549,2.811201187158658e-07,2.781637503386317e-12,0.001005317085390123,1.3764691720742614e-10
77185.9296482412,30692.63603602723,206636.82172015077,2.811197820850283e-07,2.7883055168281883e-12,0.0010053170850601602,1.3797688003252974e-10
77788.94472361809,30206.070862359702,207123.3868938183,2.8111945079132373e-07,2.794867811866328e-12,0.0010053170847354287,1.383016114427622e-10
78391.95979899497,29727.218644827033,207602.23911135097,2.8111912474999396e-07,2.8013260673938104e-12,0.0010053170844158458,1.3862119451719128e-10
78994.97487437185,29255.95854519158,208073.49921098643,2.811188038787387e-07,2.807681913637957e-12,0.0010053170841013302,1.3893570992672548e-10
79597.98994974873,28792.1696375148,208537.28811866321,2.811184880951818e-07,2.8139369823043973e-12,0.0010053170837918018,1.392452384153806e-10
80201.00502512562,28335.73320067962,208993.7245554984,2.8111817731845254e-07,2.820092875286832e-12,0.0010053170834871809,1.3954985925195384e-10
80804.02010050252,27886.53258145537,209442.92517472265,2.8111787146909105e-07,2.826151166531127e-12,0.0010053170831873898,1.3984965032226515e-10
81407.0351758794,27444.452924407797,209885.0048317702,2.8111757046886264e-07,2.8321134057165443e-12,0.0010053170828923518,1.4014468831131572e-10
82010.05025125628,27009.381134276286,210320.07662190174,2.8111727424073214e-07,2.8379811187645464e-12,0.0010053170826019914,1.4043504872846575e-10
82613.06532663316,26581.205838350896,210748.25191782712,2.811169827088379e-07,2.8437558083475953e-12,0.0010053170823162343,1.4072080593261223e-10
83216.08040201005,26159.819344155043,211169.63841202296,2.8111669579983214e-07,2.849438927346012e-12,0.0010053170820350083,1.4100203181869234e-10
83819.09547738693,25745.113644205827,211584.3441119722,2.8111641344014625e-07,2.8550319330133317e-12,0.0010053170817582416,1.4127879849807367e-10
84422.11055276381,25336.98227885567,211992.47547732235,2.8111613555726586e-07,2.860536261718996e-12,0.0010053170814858631,1.415511770486875e-10
85025.1256281407,24935.320905054716,212394.1368511233,2.8111586208012057e-07,2.8659533212359076e-12,0.001005317081217803,1.4181923713337566e-10
85628.14070351758,24540.02678542937,212789.43097074862,2.8111559293873376e-07,2.8712844976661176e-12,0.0010053170809539928,1.4208304734260978e-10
86231.15577889446,24150.998754867134,213178.45900131087,2.8111532806420013e-07,2.876531155892577e-12,0.001005317080694365,1.423426752168461e-10
86834.17085427136,23768.137187101413,213561.3205690766,2.811150673886629e-07,2.8816946400308914e-12,0.001005317080438853,1.4259818726888028e-10
87437.18592964824,23391.345733145623,213938.11202303242,2.811148108465041e-07,2.8867762498401726e-12,0.0010053170801873922,1.4284964781655875e-10
88040.20100502513,23020.528175048286,214308.92958112975,2.811145583721905e-07,2.891777283410458e-12,0.001005317079939919,1.4309712109512914e-10
88643.21608040201,22655.58910938345,214673.86864679458,2.811143099007413e-07,2.8966990278873056e-12,0.0010053170796963692,1.4334067079825507e-10
89246.23115577889,22296.43525422567,215033.02250195236,2.811140653686237e-07,2.901542741736795e-12,0.001005317079456681,1.4358035920041482e-10
89849.24623115578,21942.974772156158,215386.48298402186,2.8111382471328884e-07,2.9063096639295177e-12,0.0010053170792207924,1.4381624761136365e-10
90452.26130653266,21595.11724116572,215734.3405150123,2.811135878731525e-07,2.9110010143337437e-12,0.0010053170789886437,1.4404839639558916e-10
91055.27638190954,21252.773625557693,216076.68413062033,2.811133547875747e-07,2.915617994108585e-12,0.0010053170787601752,1.4427686499176698e-10
91658.29145728642,20915.857413077327,216413.60034310073,2.81113125397637e-07,2.920161770321942e-12,0.001005317078535329,1.4450171115158525e-10
92261.30653266331,20584.28287853277,216745.17487764527,2.811128996449559e-07,2.9246334994375917e-12,0.0010053170783140479,1.447229921019946e-10
92864.32160804019,20257.964701280864,217071.49305489718,2.8111267747142215e-07,2.929034332488926e-12,0.0010053170780962753,1.4494076480122872e-10
93467.33668341709,19936.8194998666,217392.63825631145,2.811124588202487e-07,2.9333653943198923e-12,0.0010053170778819552,1.4515508491154967e-10
94070.35175879397,19620.76518964094,217708.6925665371,2.81112243635532e-07,2.937627792273893e-12,0.0010053170776710327,1.453660072292149e-10
94673.36683417085,19309.720957004178,218019.73679917387,2.8111203186223435e-07,2.941822616541764e-12,0.0010053170774634544,1.4557358570169676e-10
95276.38190954774,19003.607233649196,218325.85052252884,2.811118234461665e-07,2.9459509405097566e-12,0.0010053170772591667,1.457778734449023e-10
95879.39698492462,18702.346389564485,218627.11136661356,2.811116183344606e-07,2.9500138113885137e-12,0.0010053170770581176,1.459789222794537e-10
96482.4120603015,18405.861937890277,218923.59581828778,2.8111141647502726e-07,2.954012260964633e-12,0.0010053170768602566,1.4617678326272302e-10
97085.42713567839,18114.077608299995,219215.38014787805,2.811112178159236e-07,2.9579473181300203e-12,0.0010053170766655326,1.4637150730883944e-10
97688.44221105527,17826.918848834182,219502.53890734387,2.81111022306378e-07,2.961819988573926e-12,0.0010053170764738957,1.4656314418376227e-10
98291.45728643215,17544.312265286262,219785.1454908918,2.811108298964075e-07,2.965631262363223e-12,0.001005317076285297,1.4675174288038626e-10
98894.47236180904,17266.18559791971,220063.27215825833,2.811106405368018e-07,2.9693821142569333e-12,0.0010053170760996883,1.4693735163410592e-10
99497.48743718592,16992.467698185214,220336.99005799284,2.8111045417910767e-07,2.973073504020758e-12,0.001005317075917022,1.4712001793837967e-10
100100.50251256282,16723.0890360285,220606.36872014953,2.811102707759754e-07,2.976706369564728e-12,0.0010053170757372517,1.472997882051501e-10
100703.5175879397,16457.981404299862,220871.47635187817,2.811100902809566e-07,2.9802816309410216e-12,0.001005317075560332,1.4747670796267392e-10
101306.53266331658,16197.07651671536,221132.38123946267,2.8110991264754716e-07,2.983800209307829e-12,0.0010053170753862172,1.4765082279393907e-10
101909.54773869347,15940.30770123779,221389.15005494023,2.811097378303434e-07,2.987263004023934e-12,0.0010053170752148627,1.4782217720320185e-10
102512.56281407035,15687.60931812897,221641.84843804906,2.8110956578464475e-07,2.9906709005198595e-12,0.001005317075046225,1.4799081500548647e-10
103115.57788944723,15438.916738929469,221890.54101724856,2.811093964664396e-07,2.994024770581792e-12,0.0010053170748802606,1.4815677934063485e-10
103718.59296482411,15194.166325438351,222135.2914307397,2.8110922983239073e-07,2.997325472635507e-12,0.0010053170747169272,1.4832011268735653e-10
104321.608040201,14953.29582566275,222376.16193051529,2.811090658401062e-07,3.000573846387072e-12,0.0010053170745561832,1.4848085659802686e-10
104924.62311557788,14716.244493569704,222613.21326260833,2.8110890444822093e-07,3.0037707112015803e-12,0.0010053170743979884,1.486390516184593e-10
105527.63819095476,14482.9511284091,222846.50662776895,2.811087456150569e-07,3.006916892638159e-12,0.0010053170742423013,1.4879473860097623e-10
106130.65326633165,14253.356109076081,223076.10164710195,2.811085893000135e-07,3.010013194916589e-12,0.0010053170740890825,1.4894795734193425e-10
106733.66834170854,14027.40073763997,223302.05701853806,2.81108435463119e-07,3.0130604098013474e-12,0.001005317073938293,1.4909874702134637e-10
107336.68341708543,13805.027220628188,223524.43053554985,2.8110828406501775e-07,3.016059316854345e-12,0.0010053170737898936,1.4924714621538855e-10
107939.69849246231,13586.178650310187,223743.27910586784,2.811081350669571e-07,3.0190106836876692e-12,0.001005317073643847,1.4939319290890652e-10
108542.7135678392,13370.799264597175,223958.65849158086,2.8110798843096556e-07,3.02191526244772e-12,0.0010053170735001156,1.4953692432143506e-10
109145.72864321608,13158.834929484427,224170.6228266936,2.811078441201815e-07,3.024773783289199e-12,0.0010053170733586633,1.49678376584262e-10
109748.74371859296,12950.23084211249,224379.22691406554,2.811077020972853e-07,3.027586985443465e-12,0.0010053170732194536,1.4981758627782902e-10
110351.75879396984,12744.933695553074,224584.52406062497,2.8110756232597746e-07,3.030355587936866e-12,0.0010053170730824508,1.4995458898274415e-10
110954.77386934673,12542.891010256442,224786.5667459216,2.8110742477052176e-07,3.033080298633279e-12,0.00100531707294762,1.5008941972724673e-10
111557.78894472361,12344.051117481013,224985.40663869702,2.811072893957344e-07,3.035761814457824e-12,0.001005317072814927,1.5022211299827801e-10
112160.80402010049,12148.363142722992,225181.09461345506,2.8110715616697244e-07,3.038400821620583e-12,0.0010053170726843372,1.5035270275255168e-10
112763.81909547739,11955.77713552462,225373.6806206534,2.811070250502225e-07,3.0409979938622234e-12,0.0010053170725558174,1.504812223297395e-10
113366.83417085427,11766.244769914567,225563.21298626348,2.8110689601257846e-07,3.043553982988374e-12,0.001005317072429336,1.5060770398407006e-10
113969.84924623116,11579.717036507018,225749.740719671,2.8110676902066717e-07,3.0460694500572966e-12,0.0010053170723048595,1.507321804276336e-10
114572.86432160804,11396.146275641597,225933.31148053645,2.8110664404203555e-07,3.0485450379047885e-12,0.0010053170721823564,1.5085468347079207e-10
115175.87939698492,11215.485568509492,226113.97218766855,2.8110652104473487e-07,3.050981379372009e-12,0.0010053170720617955,1.5097524442932822e-10
115778.8944723618,11037.688722387846,226291.7690337902,2.811063999973111e-07,3.053379097504808e-12,0.0010053170719431456,1.5109389413430966e-10
116381.90954773869,10862.710255874159,226466.74750030387,2.8110628086879456e-07,3.055738805753054e-12,0.0010053170718263768,1.5121066294195225e-10
116984.92462311557,10690.505436825712,226638.9523193523,2.811061636287259e-07,3.0580611074580703e-12,0.0010053170717114592,1.5132558070825628e-10
117587.93969849245,10521.03110730585,226808.42664887218,2.811060482477187e-07,3.060346584709919e-12,0.0010053170715983637,1.514386762376152e-10
118190.95477386934,10354.24344124841,226975.21431492962,2.811059346959303e-07,3.0625958286346715e-12,0.0010053170714870612,1.5154997878156466e-10
118793.96984924622,10190.099824264005,227139.357931914,2.811058229443437e-07,3.0648094140036207e-12,0.0010053170713775232,1.5165951678233318e-10
119396.98492462312,10028.558304138975,227300.89945203904,2.811057129643928e-07,3.0669879066553196e-12,0.0010053170712697216,1.517673182401178e-10
120000.0,9869.577577589691,227459.88017858833,2.8110560472795366e-07,3.0691318636743793e-12,0.0010053170711636292,1.518734107219317e-10
